1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	2	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 0.9.9"	"GPL Ghostscript 8.70"
1411	"B"	2010	"B"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"D"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	2	"application/msword"	"doc"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2010	"B"	2	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	2	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"A"	3	"application/pdf"	"pdf"			"PDFCreator Version 0.9.5"	"GPL Ghostscript 8.61"
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/msword"	"doc"				
1411	"B"	2010	"A"	1	"application/pdf"	"pdf"			"Writer"	"OpenOffice.org 3.0"
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/msword"	"doc"				
1411	"B"	2010	"C"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2010	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.0.2"	"GPL Ghostscript  9.0"
1411	"B"	2011	"C"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"				"iText 1.5.2 [release for Eclipse/BIRT by lowagie.com]"
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"B"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"C"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"easyPDF SDK 6.0"	"BCL easyPDF 6.02 [0342]"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"FEFF004D006900630072006F0073006F0066007400200057006F007200640020002D002000420061"	"FEFF0064006F00500044004600200020002000560065007200200036002E00310020004200750069"
1411	"B"	2011	"C"	1	"application/msword"	"doc"				
1411	"B"	2011	"C"	2	"application/pdf"	"pdf"			"PScript5.dll Version 5.2.2"	"GPL Ghostscript 8.15"
1411	"B"	2011	"F"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"C"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0032"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"C"	1	"application/msword"	"doc"				
1411	"B"	2011	"E"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"C"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	3	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0032"
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"			"FEFF005700720069007400650072"	"FEFF004F00700065006E004F00660066006900630065002E006F0072006700200033002E0032"
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"www.freepdfconvert.com         "	"http://www.freepdfconvert.com"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"easyPDF SDK 6.0"	"BCL easyPDF 6.02 [0342]"
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"PScript5.dll Version 5.2.2"	"GPL Ghostscript 8.15"
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"pdfconverter.com PDFCreatorFPC 2"	"pdfconverter.com Free PDF Creator 1"
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"F"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"B"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"F"	1	"application/msword"	"doc"				
1411	"B"	2011	"C"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				"doPDF Ver 7.2 Build 355 [Windows 7 Home Premium Edition - Version: 6.1.7600 [x64"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"PScript5.dll Version 5.2"	"Acrobat Distiller 7.0.5 [Windows]"
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"				"Print2PDF, powered by BCL easyPDF 3.11.59"
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	2	"application/msword"	"doc"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"F"	1	"application/msword"	"doc"				
1411	"B"	2011	"D"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"D"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"D"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"D"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"E"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"PScript5.dll Version 5.2.2"	"Acrobat Distiller 7.0 [Windows]"
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	2	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	2	"application/msword"	"doc"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"E"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"E"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"			"PDFCreator Version 1.2.0"	"GPL Ghostscript  9.0"
1411	"B"	2011	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"A"	2	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"C"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"C"	2	"application/pdf"	"pdf"				
1411	"B"	2011	"B"	1	"application/msword"	"doc"				
1411	"B"	2011	"A"	1	"application/vnd.openxmlformats-officedocument.wordprocessingml.document"	"docx"				
1411	"B"	2011	"C"	1	"application/pdf"	"pdf"			"PrimoPDF http://www.primopdf.com"	"Nitro PDF PrimoPDF"
1411	"B"	2011	"B"	1	"application/pdf"	"pdf"				
1411	"B"	2011	"A"	1	"application/pdf"	"pdf"				
